origin_district,origin_state,origin_lat,origin_lon,dest_district,dest_state,dest_lat,dest_lon
Kanker,Chhattisgarh,20.134140813256135,81.12118692079588,Raj Nandgaon,Chhattisgarh,21.038417040502438,80.8123078672197
Kanker,Chhattisgarh,20.134140813256135,81.12118692079588,Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041
Kawardha,Chhattisgarh,22.09115435649653,81.21612594594504,Raj Nandgaon,Chhattisgarh,21.038417040502438,80.8123078672197
Kawardha,Chhattisgarh,22.09115435649653,81.21612594594504,Balaghat,Madhya Pradesh,21.881253758215095,80.35392910486095
Korba,Chhattisgarh,22.53242056186518,82.60352645397428,Koriya,Chhattisgarh,23.469272220728264,82.22876455281153
Korba,Chhattisgarh,22.53242056186518,82.60352645397428,Raigarh,Chhattisgarh,22.082959325187765,83.29893845435043
Korba,Chhattisgarh,22.53242056186518,82.60352645397428,Surguja,Chhattisgarh,23.357695856428112,83.21170162565829
Koriya,Chhattisgarh,23.469272220728264,82.22876455281153,Surguja,Chhattisgarh,23.357695856428112,83.21170162565829
Koriya,Chhattisgarh,23.469272220728264,82.22876455281153,Shahdol,Madhya Pradesh,23.463278039726152,81.43297485309768
Koriya,Chhattisgarh,23.469272220728264,82.22876455281153,Sidhi,Madhya Pradesh,24.220023349741563,82.14798307213476
Mahasamund,Chhattisgarh,21.203206386150377,82.60366092966153,Raigarh,Chhattisgarh,22.082959325187765,83.29893845435043
Mahasamund,Chhattisgarh,21.203206386150377,82.60366092966153,Raipur,Chhattisgarh,21.06882967481197,82.16689958233202
Mahasamund,Chhattisgarh,21.203206386150377,82.60366092966153,Baragarh,Orissa,21.216645267312792,83.34625904177065
Raigarh,Chhattisgarh,22.082959325187765,83.29893845435043,Raipur,Chhattisgarh,21.06882967481197,82.16689958233202
Raigarh,Chhattisgarh,22.082959325187765,83.29893845435043,Surguja,Chhattisgarh,23.357695856428112,83.21170162565829
Raigarh,Chhattisgarh,22.082959325187765,83.29893845435043,Baragarh,Orissa,21.216645267312792,83.34625904177065
Raigarh,Chhattisgarh,22.082959325187765,83.29893845435043,Sundargarh,Orissa,22.07666600993509,84.50392837222182
Raipur,Chhattisgarh,21.06882967481197,82.16689958233202,Kalahandi,Orissa,19.861868710730036,83.10171506720425
Raj Nandgaon,Chhattisgarh,21.038417040502438,80.8123078672197,Balaghat,Madhya Pradesh,21.881253758215095,80.35392910486095
Raj Nandgaon,Chhattisgarh,21.038417040502438,80.8123078672197,Bhandara,Maharashtra,21.15991575449808,79.86916178131872
Raj Nandgaon,Chhattisgarh,21.038417040502438,80.8123078672197,Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041
Raj Nandgaon,Chhattisgarh,21.038417040502438,80.8123078672197,Gondiya,Maharashtra,21.12089922330614,80.1547996662819
Surguja,Chhattisgarh,23.357695856428112,83.21170162565829,Sidhi,Madhya Pradesh,24.220023349741563,82.14798307213476
Surguja,Chhattisgarh,23.357695856428112,83.21170162565829,Sonbhadra,Uttar Pradesh,24.403573943893708,83.04554878287345
Delhi,Delhi,28.646518974169364,77.10897953454145,Baghpat,Uttar Pradesh,29.06000667455899,77.30256931443425
North Goa,Goa,15.550964530043496,73.98406110381222,Belgaum,Karnataka,16.117769983728877,74.82789852999471
North Goa,Goa,15.550964530043496,73.98406110381222,Uttar Kannand,Karnataka,14.787562826414517,74.62394327388998
North Goa,Goa,15.550964530043496,73.98406110381222,Sindhudurg,Maharashtra,16.132234786194886,73.74296893871488
Ahmadabad,Gujarat,22.727277202293553,72.20327267746721,Anand,Gujarat,22.450248684858632,72.79101577649054
Ahmadabad,Gujarat,22.727277202293553,72.20327267746721,Mahesana,Gujarat,23.57952947946577,72.49636126979394
Amreli,Gujarat,21.421025702589862,71.26364994064186,Rajkot,Gujarat,22.2549682548019,70.79206004962121
Anand,Gujarat,22.450248684858632,72.79101577649054,Bhavnagar,Gujarat,21.683817302919874,71.86289562144292
Anand,Gujarat,22.450248684858632,72.79101577649054,Vadodara,Gujarat,22.22640241218275,73.54120641338665
Banas Kantha,Gujarat,24.281019942393634,72.03944991858597,Mahesana,Gujarat,23.57952947946577,72.49636126979394
Banas Kantha,Gujarat,24.281019942393634,72.03944991858597,Patan,Gujarat,23.76791761337809,71.80016254704721
Banas Kantha,Gujarat,24.281019942393634,72.03944991858597,Sabar Kantha,Gujarat,23.658212033598538,73.16658439040833
Banas Kantha,Gujarat,24.281019942393634,72.03944991858597,Jalor,Rajasthan,25.095054108152485,72.21691754193021
Banas Kantha,Gujarat,24.281019942393634,72.03944991858597,Sirohi,Rajasthan,24.7584271232481,72.77903187084048
Bharuch,Gujarat,21.78730773537886,72.92287959051129,Narmada,Gujarat,21.71150534632899,73.65749974797795
Bharuch,Gujarat,21.78730773537886,72.92287959051129,Vadodara,Gujarat,22.22640241218275,73.54120641338665
Bhavnagar,Gujarat,21.683817302919874,71.86289562144292,Rajkot,Gujarat,22.2549682548019,70.79206004962121
Bhavnagar,Gujarat,21.683817302919874,71.86289562144292,Surendranagar,Gujarat,22.794681124448402,71.5524121504208
Dahod,Gujarat,22.91013613124502,74.0198861745441,Panch Mahals,Gujarat,22.85292998830423,73.60853475411758
Dahod,Gujarat,22.91013613124502,74.0198861745441,Vadodara,Gujarat,22.22640241218275,73.54120641338665
Dahod,Gujarat,22.91013613124502,74.0198861745441,Jhabua,Madhya Pradesh,22.609298893852085,74.52332710399114
Dahod,Gujarat,22.91013613124502,74.0198861745441,Banswara,Rajasthan,23.509113306655813,74.39584186470597
Dahod,Gujarat,22.91013613124502,74.0198861745441,Dungarpur,Rajasthan,23.734164323228384,73.85793495842816
Gandhinagar,Gujarat,23.20800240461802,72.6995965002291,Kheda,Gujarat,22.876415965983266,73.02346937880965
Gandhinagar,Gujarat,23.20800240461802,72.6995965002291,Mahesana,Gujarat,23.57952947946577,72.49636126979394
Gandhinagar,Gujarat,23.20800240461802,72.6995965002291,Sabar Kantha,Gujarat,23.658212033598538,73.16658439040833
Jamnagar,Gujarat,22.250663349648743,69.92488841647469,Kachchh,Gujarat,23.625399577154777,69.96716133001085
Jamnagar,Gujarat,22.250663349648743,69.92488841647469,Rajkot,Gujarat,22.2549682548019,70.79206004962121
Junagadh,Gujarat,21.213436831760404,70.56803327741501,Rajkot,Gujarat,22.2549682548019,70.79206004962121
Kheda,Gujarat,22.876415965983266,73.02346937880965,Panch Mahals,Gujarat,22.85292998830423,73.60853475411758
Kheda,Gujarat,22.876415965983266,73.02346937880965,Sabar Kantha,Gujarat,23.658212033598538,73.16658439040833
Kheda,Gujarat,22.876415965983266,73.02346937880965,Vadodara,Gujarat,22.22640241218275,73.54120641338665
Mahesana,Gujarat,23.57952947946577,72.49636126979394,Patan,Gujarat,23.76791761337809,71.80016254704721
Mahesana,Gujarat,23.57952947946577,72.49636126979394,Sabar Kantha,Gujarat,23.658212033598538,73.16658439040833
Mahesana,Gujarat,23.57952947946577,72.49636126979394,Surendranagar,Gujarat,22.794681124448402,71.5524121504208
Narmada,Gujarat,21.71150534632899,73.65749974797795,Surat,Gujarat,21.23422376248102,73.30919092014312
Narmada,Gujarat,21.71150534632899,73.65749974797795,Vadodara,Gujarat,22.22640241218275,73.54120641338665
Narmada,Gujarat,21.71150534632899,73.65749974797795,Nandurbar,Maharashtra,21.547217834343986,74.21990767292186
Navsari,Gujarat,20.81251291695177,73.10335846333652,Surat,Gujarat,21.23422376248102,73.30919092014312
Navsari,Gujarat,20.81251291695177,73.10335846333652,Nashik,Maharashtra,20.260003017329552,74.07783818514727
Panch Mahals,Gujarat,22.85292998830423,73.60853475411758,Sabar Kantha,Gujarat,23.658212033598538,73.16658439040833
Panch Mahals,Gujarat,22.85292998830423,73.60853475411758,Vadodara,Gujarat,22.22640241218275,73.54120641338665
Panch Mahals,Gujarat,22.85292998830423,73.60853475411758,Dungarpur,Rajasthan,23.734164323228384,73.85793495842816
Patan,Gujarat,23.76791761337809,71.80016254704721,Surendranagar,Gujarat,22.794681124448402,71.5524121504208
Porbandar,Gujarat,21.63777859868137,69.8021273438934,Rajkot,Gujarat,22.2549682548019,70.79206004962121
Rajkot,Gujarat,22.2549682548019,70.79206004962121,Surendranagar,Gujarat,22.794681124448402,71.5524121504208
Sabar Kantha,Gujarat,23.658212033598538,73.16658439040833,Dungarpur,Rajasthan,23.734164323228384,73.85793495842816
Sabar Kantha,Gujarat,23.658212033598538,73.16658439040833,Sirohi,Rajasthan,24.7584271232481,72.77903187084048
Sabar Kantha,Gujarat,23.658212033598538,73.16658439040833,Udaipur,Rajasthan,24.391910320543726,73.75588399643622
Surat,Gujarat,21.23422376248102,73.30919092014312,Dhule,Maharashtra,21.111520605695627,74.60495445553478
Surat,Gujarat,21.23422376248102,73.30919092014312,Nandurbar,Maharashtra,21.547217834343986,74.21990767292186
The Dangs,Gujarat,20.798623795662024,73.70614464618943,Dhule,Maharashtra,21.111520605695627,74.60495445553478
Vadodara,Gujarat,22.22640241218275,73.54120641338665,Jhabua,Madhya Pradesh,22.609298893852085,74.52332710399114
Vadodara,Gujarat,22.22640241218275,73.54120641338665,Nandurbar,Maharashtra,21.547217834343986,74.21990767292186
Valsad,Gujarat,20.418282398001196,73.11854090946655,Nashik,Maharashtra,20.260003017329552,74.07783818514727
Valsad,Gujarat,20.418282398001196,73.11854090946655,Thane,Maharashtra,19.6184861559355,73.16556898737838
Ambala,Haryana,30.35854015487887,76.96608671908366,Kurukshetra,Haryana,30.049895780796863,76.82974625492002
Ambala,Haryana,30.35854015487887,76.96608671908366,Sirmaur,Himachal Pradesh,30.6721014489761,77.41744737615642
Ambala,Haryana,30.35854015487887,76.96608671908366,Patiala,Punjab,30.309407194220302,76.398000403127
Bhiwani,Haryana,28.72409633312069,75.95756044709594,Hisar,Haryana,29.220394929157948,75.80474982647708
Bhiwani,Haryana,28.72409633312069,75.95756044709594,Jhajjar,Haryana,28.592375491719483,76.61653315999439
Bhiwani,Haryana,28.72409633312069,75.95756044709594,Mahendragarh,Haryana,28.17826094294196,76.13633284242242
Bhiwani,Haryana,28.72409633312069,75.95756044709594,Rohtak,Haryana,28.91414734845969,76.5110811579572
Bhiwani,Haryana,28.72409633312069,75.95756044709594,Churu,Rajasthan,28.292704670488245,74.56158047519475
Bhiwani,Haryana,28.72409633312069,75.95756044709594,Hanumangarh,Rajasthan,29.24014104794177,74.59694825890878
Bhiwani,Haryana,28.72409633312069,75.95756044709594,Jhunjhunun,Rajasthan,28.095589076508855,75.54498225057922
Faridabad,Haryana,28.164053350263746,77.32314104429318,Gurgaon,Haryana,28.16854093679764,76.98347625715849
Faridabad,Haryana,28.164053350263746,77.32314104429318,Aligarh,Uttar Pradesh,27.926165555674057,78.07718213606547
Faridabad,Haryana,28.164053350263746,77.32314104429318,Gautam Buddha Nagar,Uttar Pradesh,28.39576484665022,77.53741377947765
Faridabad,Haryana,28.164053350263746,77.32314104429318,Mathura,Uttar Pradesh,27.60062115372789,77.62079786926368
Fatehabad,Haryana,29.57931334265198,75.56908914887948,Hisar,Haryana,29.220394929157948,75.80474982647708
Fatehabad,Haryana,29.57931334265198,75.56908914887948,Jind,Haryana,29.442431791729614,76.29395786662762
Fatehabad,Haryana,29.57931334265198,75.56908914887948,Sirsa,Haryana,29.61630274193777,74.89202569429752
Fatehabad,Haryana,29.57931334265198,75.56908914887948,Sangrur,Punjab,30.269113864132223,75.75107785803438
Fatehabad,Haryana,29.57931334265198,75.56908914887948,Hanumangarh,Rajasthan,29.24014104794177,74.59694825890878
Gurgaon,Haryana,28.16854093679764,76.98347625715849,Jhajjar,Haryana,28.592375491719483,76.61653315999439
Gurgaon,Haryana,28.16854093679764,76.98347625715849,Rewari,Haryana,28.210452289039956,76.5552776060013
Gurgaon,Haryana,28.16854093679764,76.98347625715849,Alwar,Rajasthan,27.59682451500201,76.5980044648519
Gurgaon,Haryana,28.16854093679764,76.98347625715849,Bharatpur,Rajasthan,27.251200463820243,77.27077342680111
Gurgaon,Haryana,28.16854093679764,76.98347625715849,Mathura,Uttar Pradesh,27.60062115372789,77.62079786926368
Hisar,Haryana,29.220394929157948,75.80474982647708,Jind,Haryana,29.442431791729614,76.29395786662762
Hisar,Haryana,29.220394929157948,75.80474982647708,Rohtak,Haryana,28.91414734845969,76.5110811579572
Hisar,Haryana,29.220394929157948,75.80474982647708,Hanumangarh,Rajasthan,29.24014104794177,74.59694825890878
Jhajjar,Haryana,28.592375491719483,76.61653315999439,Mahendragarh,Haryana,28.17826094294196,76.13633284242242
Jhajjar,Haryana,28.592375491719483,76.61653315999439,Rewari,Haryana,28.210452289039956,76.5552776060013
Jhajjar,Haryana,28.592375491719483,76.61653315999439,Rohtak,Haryana,28.91414734845969,76.5110811579572
Jhajjar,Haryana,28.592375491719483,76.61653315999439,Sonepat,Haryana,29.06547089672504,76.86412452228552
Jind,Haryana,29.442431791729614,76.29395786662762,Kaithal,Haryana,29.81602352587674,76.40781764899907
Jind,Haryana,29.442431791729614,76.29395786662762,Karnal,Haryana,29.696927137416502,76.88093563368244
Jind,Haryana,29.442431791729614,76.29395786662762,Rohtak,Haryana,28.91414734845969,76.5110811579572
Jind,Haryana,29.442431791729614,76.29395786662762,Sonepat,Haryana,29.06547089672504,76.86412452228552
Jind,Haryana,29.442431791729614,76.29395786662762,Patiala,Punjab,30.309407194220302,76.398000403127
Jind,Haryana,29.442431791729614,76.29395786662762,Sangrur,Punjab,30.269113864132223,75.75107785803438
Kaithal,Haryana,29.81602352587674,76.40781764899907,Karnal,Haryana,29.696927137416502,76.88093563368244
Kaithal,Haryana,29.81602352587674,76.40781764899907,Kurukshetra,Haryana,30.049895780796863,76.82974625492002
Kaithal,Haryana,29.81602352587674,76.40781764899907,Patiala,Punjab,30.309407194220302,76.398000403127
Karnal,Haryana,29.696927137416502,76.88093563368244,Kurukshetra,Haryana,30.049895780796863,76.82974625492002
Karnal,Haryana,29.696927137416502,76.88093563368244,Muzaffarnagar,Uttar Pradesh,29.444386502481834,77.5807900816492
Karnal,Haryana,29.696927137416502,76.88093563368244,Saharanpur,Uttar Pradesh,29.9546809343572,77.53533550621955
Kurukshetra,Haryana,30.049895780796863,76.82974625492002,Patiala,Punjab,30.309407194220302,76.398000403127
Kurukshetra,Haryana,30.049895780796863,76.82974625492002,Saharanpur,Uttar Pradesh,29.9546809343572,77.53533550621955
Mahendragarh,Haryana,28.17826094294196,76.13633284242242,Rewari,Haryana,28.210452289039956,76.5552776060013
Mahendragarh,Haryana,28.17826094294196,76.13633284242242,Alwar,Rajasthan,27.59682451500201,76.5980044648519
Mahendragarh,Haryana,28.17826094294196,76.13633284242242,Jaipur,Rajasthan,26.983751642723917,75.71827969040974
Mahendragarh,Haryana,28.17826094294196,76.13633284242242,Jhunjhunun,Rajasthan,28.095589076508855,75.54498225057922
Mahendragarh,Haryana,28.17826094294196,76.13633284242242,Sikar,Rajasthan,27.640021414771343,75.28126185595673
Panipat,Haryana,29.33742151880355,76.91545499008633,Baghpat,Uttar Pradesh,29.06000667455899,77.30256931443425
Rewari,Haryana,28.210452289039956,76.5552776060013,Alwar,Rajasthan,27.59682451500201,76.5980044648519
Rohtak,Haryana,28.91414734845969,76.5110811579572,Sonepat,Haryana,29.06547089672504,76.86412452228552
Sirsa,Haryana,29.61630274193777,74.89202569429752,Bathinda,Punjab,30.184054846049285,75.02997517374462
Sirsa,Haryana,29.61630274193777,74.89202569429752,Hanumangarh,Rajasthan,29.24014104794177,74.59694825890878
Bilaspur,Himachal Pradesh,31.375341788240235,76.65760211411394,Hamirpur,Himachal Pradesh,31.67053287524255,76.51100401457994
Bilaspur,Himachal Pradesh,31.375341788240235,76.65760211411394,Mandi,Himachal Pradesh,31.64145220402534,76.9779344485802
Bilaspur,Himachal Pradesh,31.375341788240235,76.65760211411394,Solan,Himachal Pradesh,31.046584260499873,76.8956949253143
Bilaspur,Himachal Pradesh,31.375341788240235,76.65760211411394,Una,Himachal Pradesh,31.582723115342052,76.1957128906015
Bilaspur,Himachal Pradesh,31.375341788240235,76.65760211411394,Rupnagar,Punjab,30.962697648967453,76.53863158419111
Chamba,Himachal Pradesh,32.67832209177924,76.33764139432228,Kangra,Himachal Pradesh,32.110330152364334,76.30224822495853
Chamba,Himachal Pradesh,32.67832209177924,76.33764139432228,Lahul And Spiti,Himachal Pradesh,32.48336536514095,77.59920140190738
Chamba,Himachal Pradesh,32.67832209177924,76.33764139432228,Udhampur,Jammu And Kashmir,33.06209683469142,75.18846777037541
Chamba,Himachal Pradesh,32.67832209177924,76.33764139432228,Gurdaspur,Punjab,32.0226437651062,75.37307909644149
Hamirpur,Himachal Pradesh,31.67053287524255,76.51100401457994,Kangra,Himachal Pradesh,32.110330152364334,76.30224822495853
Hamirpur,Himachal Pradesh,31.67053287524255,76.51100401457994,Mandi,Himachal Pradesh,31.64145220402534,76.9779344485802
Hamirpur,Himachal Pradesh,31.67053287524255,76.51100401457994,Una,Himachal Pradesh,31.582723115342052,76.1957128906015
Kangra,Himachal Pradesh,32.110330152364334,76.30224822495853,Kullu,Himachal Pradesh,31.907841674205862,77.38444877679899
Kangra,Himachal Pradesh,32.110330152364334,76.30224822495853,Lahul And Spiti,Himachal Pradesh,32.48336536514095,77.59920140190738
Kangra,Himachal Pradesh,32.110330152364334,76.30224822495853,Mandi,Himachal Pradesh,31.64145220402534,76.9779344485802
Kangra,Himachal Pradesh,32.110330152364334,76.30224822495853,Una,Himachal Pradesh,31.582723115342052,76.1957128906015
Kangra,Himachal Pradesh,32.110330152364334,76.30224822495853,Gurdaspur,Punjab,32.0226437651062,75.37307909644149
Kangra,Himachal Pradesh,32.110330152364334,76.30224822495853,Hoshiarpur,Punjab,31.62732906079704,75.84461182590118
Kinnaur,Himachal Pradesh,31.601358337380383,78.39687128992443,Kullu,Himachal Pradesh,31.907841674205862,77.38444877679899
Kinnaur,Himachal Pradesh,31.601358337380383,78.39687128992443,Lahul And Spiti,Himachal Pradesh,32.48336536514095,77.59920140190738
Kinnaur,Himachal Pradesh,31.601358337380383,78.39687128992443,Shimla,Himachal Pradesh,31.201351955035552,77.61780441459732
Kinnaur,Himachal Pradesh,31.601358337380383,78.39687128992443,Uttarkashi,Uttaranchal,30.978202900259397,78.58918538158933
Kullu,Himachal Pradesh,31.907841674205862,77.38444877679899,Lahul And Spiti,Himachal Pradesh,32.48336536514095,77.59920140190738
Kullu,Himachal Pradesh,31.907841674205862,77.38444877679899,Mandi,Himachal Pradesh,31.64145220402534,76.9779344485802
Kullu,Himachal Pradesh,31.907841674205862,77.38444877679899,Shimla,Himachal Pradesh,31.201351955035552,77.61780441459732
Mandi,Himachal Pradesh,31.64145220402534,76.9779344485802,Shimla,Himachal Pradesh,31.201351955035552,77.61780441459732
Mandi,Himachal Pradesh,31.64145220402534,76.9779344485802,Solan,Himachal Pradesh,31.046584260499873,76.8956949253143
Shimla,Himachal Pradesh,31.201351955035552,77.61780441459732,Sirmaur,Himachal Pradesh,30.6721014489761,77.41744737615642
Shimla,Himachal Pradesh,31.201351955035552,77.61780441459732,Solan,Himachal Pradesh,31.046584260499873,76.8956949253143
Shimla,Himachal Pradesh,31.201351955035552,77.61780441459732,Dehra Dun,Uttaranchal,30.46861251636745,77.9597518543377
Shimla,Himachal Pradesh,31.201351955035552,77.61780441459732,Uttarkashi,Uttaranchal,30.978202900259397,78.58918538158933
Sirmaur,Himachal Pradesh,30.6721014489761,77.41744737615642,Solan,Himachal Pradesh,31.046584260499873,76.8956949253143
Sirmaur,Himachal Pradesh,30.6721014489761,77.41744737615642,Saharanpur,Uttar Pradesh,29.9546809343572,77.53533550621955
Sirmaur,Himachal Pradesh,30.6721014489761,77.41744737615642,Dehra Dun,Uttaranchal,30.46861251636745,77.9597518543377
Solan,Himachal Pradesh,31.046584260499873,76.8956949253143,Rupnagar,Punjab,30.962697648967453,76.53863158419111
Una,Himachal Pradesh,31.582723115342052,76.1957128906015,Hoshiarpur,Punjab,31.62732906079704,75.84461182590118
Una,Himachal Pradesh,31.582723115342052,76.1957128906015,Rupnagar,Punjab,30.962697648967453,76.53863158419111
Anantnag (Kashmir South),Jammu And Kashmir,33.80390362938365,75.33209201882235,Bagdam,Jammu And Kashmir,33.945448697966484,74.78823979897834
Anantnag (Kashmir South),Jammu And Kashmir,33.80390362938365,75.33209201882235,Baramula (Kashmir North),Jammu And Kashmir,34.356898986400914,74.66804854400101
Anantnag (Kashmir South),Jammu And Kashmir,33.80390362938365,75.33209201882235,Doda,Jammu And Kashmir,33.438726271094,75.93414337332298
Anantnag (Kashmir South),Jammu And Kashmir,33.80390362938365,75.33209201882235,Kargil,Jammu And Kashmir,33.81326586260394,76.61865909778481
Anantnag (Kashmir South),Jammu And Kashmir,33.80390362938365,75.33209201882235,Pulwama,Jammu And Kashmir,33.83979930995991,75.02159316608645
Anantnag (Kashmir South),Jammu And Kashmir,33.80390362938365,75.33209201882235,Punch,Jammu And Kashmir,33.74568035744976,74.34324631126665
Anantnag (Kashmir South),Jammu And Kashmir,33.80390362938365,75.33209201882235,Rajauri,Jammu And Kashmir,33.26115406776373,74.45642279439691
Anantnag (Kashmir South),Jammu And Kashmir,33.80390362938365,75.33209201882235,Srinagar,Jammu And Kashmir,34.24554791216493,75.10260506585783
Bagdam,Jammu And Kashmir,33.945448697966484,74.78823979897834,Baramula (Kashmir North),Jammu And Kashmir,34.356898986400914,74.66804854400101
Bagdam,Jammu And Kashmir,33.945448697966484,74.78823979897834,Pulwama,Jammu And Kashmir,33.83979930995991,75.02159316608645
Bagdam,Jammu And Kashmir,33.945448697966484,74.78823979897834,Punch,Jammu And Kashmir,33.74568035744976,74.34324631126665
Bagdam,Jammu And Kashmir,33.945448697966484,74.78823979897834,Srinagar,Jammu And Kashmir,34.24554791216493,75.10260506585783
Baramula (Kashmir North),Jammu And Kashmir,34.356898986400914,74.66804854400101,Kargil,Jammu And Kashmir,33.81326586260394,76.61865909778481
Baramula (Kashmir North),Jammu And Kashmir,34.356898986400914,74.66804854400101,Kupwara (Muzaffarabad),Jammu And Kashmir,34.54132456374816,74.22221816264388
Baramula (Kashmir North),Jammu And Kashmir,34.356898986400914,74.66804854400101,Punch,Jammu And Kashmir,33.74568035744976,74.34324631126665
Baramula (Kashmir North),Jammu And Kashmir,34.356898986400914,74.66804854400101,Srinagar,Jammu And Kashmir,34.24554791216493,75.10260506585783
Doda,Jammu And Kashmir,33.438726271094,75.93414337332298,Kargil,Jammu And Kashmir,33.81326586260394,76.61865909778481
Jammu,Jammu And Kashmir,32.73553255770284,74.89553752497048,Kathua,Jammu And Kashmir,32.548273180588396,75.5895778037884
Jammu,Jammu And Kashmir,32.73553255770284,74.89553752497048,Rajauri,Jammu And Kashmir,33.26115406776373,74.45642279439691
Kargil,Jammu And Kashmir,33.81326586260394,76.61865909778481,Ladakh (Leh),Jammu And Kashmir,33.90436407229163,77.95916787988824
Kargil,Jammu And Kashmir,33.81326586260394,76.61865909778481,Srinagar,Jammu And Kashmir,34.24554791216493,75.10260506585783
Pulwama,Jammu And Kashmir,33.83979930995991,75.02159316608645,Punch,Jammu And Kashmir,33.74568035744976,74.34324631126665
Pulwama,Jammu And Kashmir,33.83979930995991,75.02159316608645,Srinagar,Jammu And Kashmir,34.24554791216493,75.10260506585783
Punch,Jammu And Kashmir,33.74568035744976,74.34324631126665,Rajauri,Jammu And Kashmir,33.26115406776373,74.45642279439691
Bokaro,Jharkhand,23.69166873291659,85.987539142811,Dhanbad,Jharkhand,23.83030577190555,86.47081810767213
Chatra,Jharkhand,24.17309810611554,84.88021609725136,Hazaribag,Jharkhand,23.979601226028727,85.44989146097207
Chatra,Jharkhand,24.17309810611554,84.88021609725136,Latehar,Jharkhand,23.717188387158334,84.43610109051204
Chatra,Jharkhand,24.17309810611554,84.88021609725136,Palamu,Jharkhand,24.20023559669963,84.15857359184064
Deoghar,Jharkhand,24.326807212615062,86.73520843660222,Dumka,Jharkhand,24.318339285554696,87.26116485021187
Deoghar,Jharkhand,24.326807212615062,86.73520843660222,Giridih,Jharkhand,24.296850829781953,86.10391796233164
Deoghar,Jharkhand,24.326807212615062,86.73520843660222,Jamtara,Jharkhand,23.975283257053274,86.91165901685953
Dhanbad,Jharkhand,23.83030577190555,86.47081810767213,Barddhaman,West Bengal,23.42533183817632,87.76325389393901
Dumka,Jharkhand,24.318339285554696,87.26116485021187,Godda,Jharkhand,24.858783081311756,87.30630655562531
Dumka,Jharkhand,24.318339285554696,87.26116485021187,Jamtara,Jharkhand,23.975283257053274,86.91165901685953
Dumka,Jharkhand,24.318339285554696,87.26116485021187,Pakur,Jharkhand,24.561912098872458,87.65833573362012
Garhwa,Jharkhand,24.10337948618829,83.68971715689807,Latehar,Jharkhand,23.717188387158334,84.43610109051204
Garhwa,Jharkhand,24.10337948618829,83.68971715689807,Palamu,Jharkhand,24.20023559669963,84.15857359184064
Giridih,Jharkhand,24.296850829781953,86.10391796233164,Hazaribag,Jharkhand,23.979601226028727,85.44989146097207
Giridih,Jharkhand,24.296850829781953,86.10391796233164,Jamtara,Jharkhand,23.975283257053274,86.91165901685953
Giridih,Jharkhand,24.296850829781953,86.10391796233164,Koderma,Jharkhand,24.518497236503244,85.70239700901281
Godda,Jharkhand,24.858783081311756,87.30630655562531,Pakur,Jharkhand,24.561912098872458,87.65833573362012
Godda,Jharkhand,24.858783081311756,87.30630655562531,Sahibganj,Jharkhand,25.0070312964527,87.67436272504764
Gumla,Jharkhand,23.100720625320943,84.52778655237968,Latehar,Jharkhand,23.717188387158334,84.43610109051204
Gumla,Jharkhand,23.100720625320943,84.52778655237968,Lohardaga,Jharkhand,23.47458477010735,84.66307128487496
Gumla,Jharkhand,23.100720625320943,84.52778655237968,Simdega,Jharkhand,22.577731812683826,84.55962042961785
Hazaribag,Jharkhand,23.979601226028727,85.44989146097207,Koderma,Jharkhand,24.518497236503244,85.70239700901281
Hazaribag,Jharkhand,23.979601226028727,85.44989146097207,Puruliya,West Bengal,23.27498876753157,86.41264960246801
Latehar,Jharkhand,23.717188387158334,84.43610109051204,Lohardaga,Jharkhand,23.47458477010735,84.66307128487496
Latehar,Jharkhand,23.717188387158334,84.43610109051204,Palamu,Jharkhand,24.20023559669963,84.15857359184064
Lohardaga,Jharkhand,23.47458477010735,84.66307128487496,Ranchi,Jharkhand,23.21138497258243,85.33027421056386
Pakur,Jharkhand,24.561912098872458,87.65833573362012,Sahibganj,Jharkhand,25.0070312964527,87.67436272504764
Pashchim Singhbhum,Jharkhand,22.41646070987644,85.51346853306464,Ranchi,Jharkhand,23.21138497258243,85.33027421056386
Pashchim Singhbhum,Jharkhand,22.41646070987644,85.51346853306464,Keonjhar,Orissa,21.53225328644185,85.69919560823801
Pashchim Singhbhum,Jharkhand,22.41646070987644,85.51346853306464,Mayurbhanj,Orissa,21.890673376638865,86.40586500852461
Pashchim Singhbhum,Jharkhand,22.41646070987644,85.51346853306464,Sundargarh,Orissa,22.07666600993509,84.50392837222182
Purba Singhbhum,Jharkhand,22.57915046338125,86.4472491925923,Saraikela Kharsawan,Jharkhand,22.84213057408764,85.94565084718309
Purba Singhbhum,Jharkhand,22.57915046338125,86.4472491925923,Puruliya,West Bengal,23.27498876753157,86.41264960246801
Sahibganj,Jharkhand,25.0070312964527,87.67436272504764,Maldah,West Bengal,25.135699334790658,88.08771387636537
Saraikela Kharsawan,Jharkhand,22.84213057408764,85.94565084718309,Puruliya,West Bengal,23.27498876753157,86.41264960246801
Bagalkot,Karnataka,16.217995701149405,75.62653448650066,Belgaum,Karnataka,16.117769983728877,74.82789852999471
Bagalkot,Karnataka,16.217995701149405,75.62653448650066,Bijapur,Karnataka,16.79153146799339,75.95336793957279
Bagalkot,Karnataka,16.217995701149405,75.62653448650066,Gadag,Karnataka,15.427803572912346,75.66666991102528
